Parameter,SNR,Value,Error
alpha,20,0.9617120368132019,-32.41273398603791
alpha,20,0.9937691047069754,-27.627228092591867
alpha,20,1.0258261726007487,-23.054675855992578
alpha,20,1.0578832404945222,-34.51761770349716
alpha,20,1.0899403083882957,-19.832732307730232
alpha,20,1.1219973762820692,-19.289678001408884
alpha,20,1.1540544441758425,-26.196440655350294
alpha,20,1.1861115120696157,-11.256201049098442
alpha,20,1.2181685799633892,-27.03635519707343
alpha,20,1.2502256478571625,-15.76704871206336
alpha,20,1.2822827157509362,-9.106474193218904
alpha,20,1.3143397836447095,-3.8648442324012136
alpha,20,1.3463968515384828,-5.6494623522856
alpha,20,1.3784539194322563,1.4087959405593231
alpha,20,1.4105109873260295,5.548797843065907
alpha,20,1.442568055219803,-0.15077891285521233
alpha,20,1.4746251231135765,-1.788421925312535
alpha,20,1.5066821910073498,6.918633832377992
alpha,20,1.5387392589011233,6.667324207801153
alpha,20,1.5707963267948966,-2.141846032277977
pvs_axial,20,0.0005,205.2012752686666
pvs_axial,20,0.0005510204081632653,192.05511211074696
pvs_axial,20,0.0006020408163265307,188.5768683411269
pvs_axial,20,0.0006530612244897959,117.08085103407083
pvs_axial,20,0.0007040816326530613,112.05091563177334
pvs_axial,20,0.0007551020408163266,122.37655730929434
pvs_axial,20,0.0008061224489795918,84.30123008091401
pvs_axial,20,0.0008571428571428571,66.06125634365908
pvs_axial,20,0.0009081632653061225,51.57242093989826
pvs_axial,20,0.0009591836734693879,60.551909642596364
pvs_axial,20,0.0010102040816326531,22.2499338983446
pvs_axial,20,0.0010612244897959184,28.90654411391592
pvs_axial,20,0.0011122448979591837,27.294002790648676
pvs_axial,20,0.0011632653061224491,38.918514173720055
pvs_axial,20,0.0012142857142857142,2.5030063804028972
pvs_axial,20,0.0012653061224489797,19.573131208187963
pvs_axial,20,0.001316326530612245,7.783422875148302
pvs_axial,20,0.0013673469387755102,2.731617865596892
pvs_axial,20,0.0014183673469387757,-3.8111099116604636
pvs_axial,20,0.0014693877551020407,-3.8575798802748293
pvs_axial,20,0.0015204081632653062,1.1678740064398372
pvs_axial,20,0.0015714285714285715,-8.621020412788031
pvs_axial,20,0.0016224489795918368,-12.063168486565235
pvs_axial,20,0.001673469387755102,-16.42291513298968
pvs_axial,20,0.0017244897959183673,-5.229671185124795
pvs_axial,20,0.0017755102040816328,-19.4060787362964
pvs_axial,20,0.001826530612244898,-13.688398418030241
pvs_axial,20,0.0018775510204081633,-20.998919500980712
pvs_axial,20,0.0019285714285714286,-15.85703029607277
pvs_axial,20,0.001979591836734694,-22.409764760312623
pvs_axial,20,0.0020306122448979593,-16.811231190175477
pvs_axial,20,0.002081632653061225,-24.815257962736844
pvs_axial,20,0.00213265306122449,-23.83292725464585
pvs_axial,20,0.002183673469387755,-25.359707516984294
pvs_axial,20,0.0022346938775510204,-25.00740219685225
pvs_axial,20,0.002285714285714286,-19.604925514706594
pvs_axial,20,0.002336734693877551,-23.877104625189155
pvs_axial,20,0.0023877551020408164,-20.824363040866558
pvs_axial,20,0.002438775510204082,-24.92981888679815
pvs_axial,20,0.002489795918367347,-23.728334032061458
pvs_axial,20,0.0025408163265306124,-29.275777837744748
pvs_axial,20,0.0025918367346938775,-20.010987200739326
pvs_axial,20,0.002642857142857143,-28.351442578386116
pvs_axial,20,0.0026938775510204085,-26.428552174060997
pvs_axial,20,0.0027448979591836735,-28.45844999260283
pvs_axial,20,0.002795918367346939,-25.886791644669717
pvs_axial,20,0.002846938775510204,-32.2976198915434
pvs_axial,20,0.0028979591836734695,-30.99359873377002
pvs_axial,20,0.0029489795918367346,-27.512198418598892
pvs_axial,20,0.003,-29.809018655787263
pvs_radial,20,0.0002,-52.784352976480534
pvs_radial,20,0.00025714285714285715,-52.55237573482286
pvs_radial,20,0.0003142857142857143,-54.75695700882255
pvs_radial,20,0.00037142857142857143,-49.631382518210145
pvs_radial,20,0.00042857142857142855,-51.785901305741916
pvs_radial,20,0.0004857142857142857,-40.249358133941655
pvs_radial,20,0.0005428571428571429,-41.64127699743524
pvs_radial,20,0.0006,-32.18286856975465
pvs_radial,20,0.0006571428571428571,-30.651886493992613
pvs_radial,20,0.0007142857142857143,-26.177039626801434
pvs_radial,20,0.0007714285714285715,-25.853369476266685
pvs_radial,20,0.0008285714285714285,-23.11760645608169
pvs_radial,20,0.0008857142857142857,-27.3498031037936
pvs_radial,20,0.0009428571428571429,-23.523310674246027
pvs_radial,20,0.001,-26.2151184638201
pvs_radial,20,0.0010571428571428572,-26.73142664863234
pvs_radial,20,0.0011142857142857144,-28.126692449161368
pvs_radial,20,0.0011714285714285715,-22.541495007815946
pvs_radial,20,0.0012285714285714287,-21.189545315177146
pvs_radial,20,0.0012857142857142859,-26.71661420275084
pvs_radial,20,0.001342857142857143,-20.12976818445824
